item,itemLabel,year,nobelPrizeLabel,article_en,article_ja,pic,sexOrGenderLabel,dateOfBirth,dateOfDeath,countryOfCitizenshipLabel
http://www.wikidata.org/entity/Q127349,ホセ・エチェガライ・イ・アイサギレ,1904,ノーベル文学賞,https://en.wikipedia.org/wiki/Jos%C3%A9_Echegaray,https://ja.wikipedia.org/wiki/%E3%83%9B%E3%82%BB%E3%83%BB%E3%82%A8%E3%83%81%E3%82%A7%E3%82%AC%E3%83%A9%E3%82%A4%E3%83%BB%E3%82%A4%E3%83%BB%E3%82%A2%E3%82%A4%E3%82%B5%E3%82%AE%E3%83%AC,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Echegaray%20y%20Eizaguirre.jpg,男性,1832-04-19T00:00:00Z,1916-09-14T00:00:00Z,スペイン
http://www.wikidata.org/entity/Q71024,クラウス・フォン・クリッツィング,1985,ノーベル物理学賞,https://en.wikipedia.org/wiki/Klaus_von_Klitzing,https://ja.wikipedia.org/wiki/%E3%82%AF%E3%83%A9%E3%82%A6%E3%82%B9%E3%83%BB%E3%83%95%E3%82%A9%E3%83%B3%E3%83%BB%E3%82%AF%E3%83%AA%E3%83%83%E3%83%84%E3%82%A3%E3%83%B3%E3%82%B0,http://commons.wikimedia.org/wiki/Special:FilePath/Klaus%20von%20Klitzing%202015.jpg,男性,1943-06-28T00:00:00Z,,ドイツ
http://www.wikidata.org/entity/Q76474,ヴァルター・ボーテ,1954,ノーベル物理学賞,https://en.wikipedia.org/wiki/Walther_Bothe,https://ja.wikipedia.org/wiki/%E3%83%B4%E3%82%A1%E3%83%AB%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%9C%E3%83%BC%E3%83%86,http://commons.wikimedia.org/wiki/Special:FilePath/Bothe.jpg,男性,1891-01-08T00:00:00Z,1957-02-08T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q75847,ハラルド・ツア・ハウゼン,2008,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Harald_zur_Hausen,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%A9%E3%83%AB%E3%83%89%E3%83%BB%E3%83%84%E3%82%A2%E3%83%BB%E3%83%8F%E3%82%A6%E3%82%BC%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Harald%20zur%20Hausen%2001.jpg,男性,1936-03-11T00:00:00Z,2023-05-28T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q206499,ヴァル・フィッチ,1980,ノーベル物理学賞,https://en.wikipedia.org/wiki/Val_Logsdon_Fitch,https://ja.wikipedia.org/wiki/%E3%83%B4%E3%82%A1%E3%83%AB%E3%83%BB%E3%83%95%E3%82%A3%E3%83%83%E3%83%81,http://commons.wikimedia.org/wiki/Special:FilePath/Val%20Fitch.jpg,男性,1923-03-10T00:00:00Z,2015-02-04T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q184286,アーヴィング・ラングミュア,1932,ノーベル化学賞,https://en.wikipedia.org/wiki/Irving_Langmuir,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%BC%E3%83%B4%E3%82%A3%E3%83%B3%E3%82%B0%E3%83%BB%E3%83%A9%E3%83%B3%E3%82%B0%E3%83%9F%E3%83%A5%E3%82%A2,http://commons.wikimedia.org/wiki/Special:FilePath/Irving%20Langmuir.jpg,男性,1881-01-31T00:00:00Z,1957-08-16T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q214851,シャルル・ロベール・リシェ,1913,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Charles_Richet,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%AB%E3%83%BB%E3%83%AD%E3%83%99%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%AA%E3%82%B7%E3%82%A7,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Robert%20Richet%20nobel.jpg,男性,1850-08-26T00:00:00Z,1935-12-04T00:00:00Z,フランス
http://www.wikidata.org/entity/Q102395,ポール・ボイヤー,1997,ノーベル化学賞,https://en.wikipedia.org/wiki/Paul_D._Boyer,https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%9C%E3%82%A4%E3%83%A4%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20D.%20Boyer.jpg,男性,1918-07-31T00:00:00Z,2018-06-02T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q71015,ホルスト・ルートヴィヒ・シュテルマー,1998,ノーベル物理学賞,https://en.wikipedia.org/wiki/Horst_Ludwig_St%C3%B6rmer,https://ja.wikipedia.org/wiki/%E3%83%9B%E3%83%AB%E3%82%B9%E3%83%88%E3%83%BB%E3%83%AB%E3%83%BC%E3%83%88%E3%83%B4%E3%82%A3%E3%83%92%E3%83%BB%E3%82%B7%E3%83%A5%E3%83%86%E3%83%AB%E3%83%9E%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Horst%20St%C3%B6rmer.jpg,男性,1949-04-06T00:00:00Z,,ドイツ
http://www.wikidata.org/entity/Q71016,ハーバート・クレーマー,2000,ノーベル物理学賞,https://en.wikipedia.org/wiki/Herbert_Kroemer,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%BC%E3%83%90%E3%83%BC%E3%83%88%E3%83%BB%E3%82%AF%E3%83%AC%E3%83%BC%E3%83%9E%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Herbert%20Kroemer%20%28cropped%29.jpg,男性,1928-08-25T00:00:00Z,,ドイツ
http://www.wikidata.org/entity/Q129155,ロジェ・マルタン・デュ・ガール,1937,ノーベル文学賞,https://en.wikipedia.org/wiki/Roger_Martin_du_Gard,https://ja.wikipedia.org/wiki/%E3%83%AD%E3%82%B8%E3%82%A7%E3%83%BB%E3%83%9E%E3%83%AB%E3%82%BF%E3%83%B3%E3%83%BB%E3%83%87%E3%83%A5%E3%83%BB%E3%82%AC%E3%83%BC%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20Martin%20du%20Gard%201937.jpg,男性,1881-03-23T00:00:00Z,1958-08-22T00:00:00Z,フランス
http://www.wikidata.org/entity/Q215574,マリオ・カペッキ,2007,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Mario_Capecchi,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%AA%E3%82%AA%E3%83%BB%E3%82%AB%E3%83%9A%E3%83%83%E3%82%AD,http://commons.wikimedia.org/wiki/Special:FilePath/MarioCapecchiFotoThalerTamas2.JPG,男性,1937-10-06T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q104651,ジョン・C・マザー,2006,ノーベル物理学賞,https://en.wikipedia.org/wiki/John_C._Mather,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BBC%E3%83%BB%E3%83%9E%E3%82%B6%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/John-C-Mather.jpg,男性,1946-08-07T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q207992,ピーター・ミッチェル,1978,ノーベル化学賞,https://en.wikipedia.org/wiki/Peter_D._Mitchell,https://ja.wikipedia.org/wiki/%E3%83%94%E3%83%BC%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%9F%E3%83%83%E3%83%81%E3%82%A7%E3%83%AB,,男性,1920-09-29T00:00:00Z,1992-04-10T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q102278,クリスチャン・アンフィンセン,1972,ノーベル化学賞,https://en.wikipedia.org/wiki/Christian_B._Anfinsen,https://ja.wikipedia.org/wiki/%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%81%E3%83%A3%E3%83%B3%E3%83%BB%E3%82%A2%E3%83%B3%E3%83%95%E3%82%A3%E3%83%B3%E3%82%BB%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20B.%20Anfinsen%2C%20NIH%20portrait%2C%201969.jpg,男性,1916-03-26T00:00:00Z,1995-05-14T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q104779,シモン・ファンデルメール,1984,ノーベル物理学賞,https://en.wikipedia.org/wiki/Simon_van_der_Meer,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A2%E3%83%B3%E3%83%BB%E3%83%95%E3%82%A1%E3%83%B3%E3%83%87%E3%83%AB%E3%83%A1%E3%83%BC%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Simon%20Van%20der%20Meer.png,男性,1925-11-24T00:00:00Z,2011-03-04T00:00:00Z,オランダ王国
http://www.wikidata.org/entity/Q104592,ブルース・ボイトラー,2011,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Bruce_Beutler,https://ja.wikipedia.org/wiki/%E3%83%96%E3%83%AB%E3%83%BC%E3%82%B9%E3%83%BB%E3%83%9C%E3%82%A4%E3%83%88%E3%83%A9%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Bruce%20Beutler%20-%20Nobel%20Prize%202011-Press%20Conference%20KI-DSC%207508.jpg,男性,1957-12-29T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q104575,ポール・サバティエ,1912,ノーベル化学賞,https://en.wikipedia.org/wiki/Paul_Sabatier_(chemist),https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%B5%E3%83%90%E3%83%86%E3%82%A3%E3%82%A8,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Sabatier.jpg,男性,1854-11-05T00:00:00Z,1941-08-14T00:00:00Z,フランス
http://www.wikidata.org/entity/Q178103,セシル・パウエル,1950,ノーベル物理学賞,https://en.wikipedia.org/wiki/C._F._Powell,https://ja.wikipedia.org/wiki/%E3%82%BB%E3%82%B7%E3%83%AB%E3%83%BB%E3%83%91%E3%82%A6%E3%82%A8%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Cecil%20Powell.jpg,男性,1903-12-05T00:00:00Z,1969-08-09T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q179572,ジョージ・スムート,2006,ノーベル物理学賞,https://en.wikipedia.org/wiki/George_Smoot,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%B8%E3%83%BB%E3%82%B9%E3%83%A0%E3%83%BC%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/George%20smoot%2006N7133a.jpg,男性,1945-02-20T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q207719,マーティン・エヴァンズ,2007,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Martin_Evans,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%BC%E3%83%86%E3%82%A3%E3%83%B3%E3%83%BB%E3%82%A8%E3%83%B4%E3%82%A1%E3%83%B3%E3%82%BA,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Evans%20Nobel%20Prize.jpg,男性,1941-01-01T00:00:00Z,,イギリス
http://www.wikidata.org/entity/Q179852,江崎玲於奈,1973,ノーベル物理学賞,https://en.wikipedia.org/wiki/Leo_Esaki,https://ja.wikipedia.org/wiki/%E6%B1%9F%E5%B4%8E%E7%8E%B2%E6%96%BC%E5%A5%88,http://commons.wikimedia.org/wiki/Special:FilePath/Leo%20Esaki%201959.jpg,男性,1925-03-12T00:00:00Z,,日本
http://www.wikidata.org/entity/Q73058,ウィラード・ボイル,2009,ノーベル物理学賞,https://en.wikipedia.org/wiki/Willard_Boyle,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%A3%E3%83%A9%E3%83%BC%E3%83%89%E3%83%BB%E3%83%9C%E3%82%A4%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Nobel%20Prize%202009-Press%20Conference%20KVA-23.jpg,男性,1924-08-19T00:00:00Z,2011-05-07T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q181369,楊振寧,1957,ノーベル物理学賞,https://en.wikipedia.org/wiki/Yang_Chen-Ning,https://ja.wikipedia.org/wiki/%E6%A5%8A%E6%8C%AF%E5%AF%A7,http://commons.wikimedia.org/wiki/Special:FilePath/CNYang.jpg,男性,1922-10-01T00:00:00Z,,中華人民共和国
http://www.wikidata.org/entity/Q102406,ハーバート・ブラウン,1979,ノーベル化学賞,https://en.wikipedia.org/wiki/Herbert_C._Brown,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%BC%E3%83%90%E3%83%BC%E3%83%88%E3%83%BB%E3%83%96%E3%83%A9%E3%82%A6%E3%83%B3,,男性,1912-05-22T00:00:00Z,2004-12-19T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q75612,アイザック・バシェヴィス・シンガー,1978,ノーベル文学賞,https://en.wikipedia.org/wiki/Isaac_Bashevis_Singer,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%A4%E3%82%B6%E3%83%83%E3%82%AF%E3%83%BB%E3%83%90%E3%82%B7%E3%82%A7%E3%83%B4%E3%82%A3%E3%82%B9%E3%83%BB%E3%82%B7%E3%83%B3%E3%82%AC%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Dan%20Hadani%20collection%20%28990044399930205171%29%20%28cropped%29.jpg,男性,1904-07-14T00:00:00Z,1991-07-24T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q132684,サン＝ジョン・ペルス,1960,ノーベル文学賞,https://en.wikipedia.org/wiki/Saint-John_Perse,https://ja.wikipedia.org/wiki/%E3%82%B5%E3%83%B3%EF%BC%9D%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BB%E3%83%9A%E3%83%AB%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Saint-John%20Perse%201960.jpg,男性,1887-05-31T00:00:00Z,1975-09-20T00:00:00Z,フランス
http://www.wikidata.org/entity/Q123975,ミシェル・マイヨール,2019,ノーベル物理学賞,https://en.wikipedia.org/wiki/Michel_Mayor,https://ja.wikipedia.org/wiki/%E3%83%9F%E3%82%B7%E3%82%A7%E3%83%AB%E3%83%BB%E3%83%9E%E3%82%A4%E3%83%A8%E3%83%BC%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Mayor%20ESA20824331%20%28cropped%29.jpeg,男性,1942-01-12T00:00:00Z,,スイス
http://www.wikidata.org/entity/Q216318,オリヴァー・スミティーズ,2007,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Oliver_Smithies,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%AA%E3%83%B4%E3%82%A1%E3%83%BC%E3%83%BB%E3%82%B9%E3%83%9F%E3%83%86%E3%82%A3%E3%83%BC%E3%82%BA,http://commons.wikimedia.org/wiki/Special:FilePath/Oliver%20Smithies%20HD2009%20AIC%20Gold%20Medal%20portrait%20%28cropped%29.JPG,男性,1925-06-23T00:00:00Z,2017-01-10T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q70532,ハンス・デーメルト,1989,ノーベル物理学賞,https://en.wikipedia.org/wiki/Hans_Georg_Dehmelt,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%B3%E3%82%B9%E3%83%BB%E3%83%87%E3%83%BC%E3%83%A1%E3%83%AB%E3%83%88,,男性,1922-09-09T00:00:00Z,2017-03-07T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q65807,ラインハルト・ゲンツェル,2020,ノーベル物理学賞,https://en.wikipedia.org/wiki/Reinhard_Genzel,https://ja.wikipedia.org/wiki/%E3%83%A9%E3%82%A4%E3%83%B3%E3%83%8F%E3%83%AB%E3%83%88%E3%83%BB%E3%82%B2%E3%83%B3%E3%83%84%E3%82%A7%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Reinhard%20Genzel.jpg,男性,1952-03-24T00:00:00Z,,ドイツ
http://www.wikidata.org/entity/Q103854,オーゲ・ニールス・ボーア,1975,ノーベル物理学賞,https://en.wikipedia.org/wiki/Aage_Bohr,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%82%B2%E3%83%BB%E3%83%8B%E3%83%BC%E3%83%AB%E3%82%B9%E3%83%BB%E3%83%9C%E3%83%BC%E3%82%A2,http://commons.wikimedia.org/wiki/Special:FilePath/Aage%20Bohr.jpg,男性,1922-06-19T00:00:00Z,2009-09-08T00:00:00Z,デンマーク王国
http://www.wikidata.org/entity/Q131326,エイヴィンド・ユーンソン,1974,ノーベル文学賞,https://en.wikipedia.org/wiki/Eyvind_Johnson,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A4%E3%83%B4%E3%82%A3%E3%83%B3%E3%83%89%E3%83%BB%E3%83%A6%E3%83%BC%E3%83%B3%E3%82%BD%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Eyvind.JPG,男性,1900-07-29T00:00:00Z,1976-08-25T00:00:00Z,スウェーデン
http://www.wikidata.org/entity/Q72334,トニ・モリスン,1993,ノーベル文学賞,https://en.wikipedia.org/wiki/Toni_Morrison,https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%8B%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B9%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Toni%20Morrison.jpg,女性,1931-02-18T00:00:00Z,2019-08-05T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q211482,ロデリック・マキノン,2003,ノーベル化学賞,https://en.wikipedia.org/wiki/Roderick_MacKinnon,https://ja.wikipedia.org/wiki/%E3%83%AD%E3%83%87%E3%83%AA%E3%83%83%E3%82%AF%E3%83%BB%E3%83%9E%E3%82%AD%E3%83%8E%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Roderick%20MacKinnon%2C%20M.D..jpg,男性,1956-02-19T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q71013,テオドール・ヘンシュ,2005,ノーベル物理学賞,https://en.wikipedia.org/wiki/Theodor_W._H%C3%A4nsch,https://ja.wikipedia.org/wiki/%E3%83%86%E3%82%AA%E3%83%89%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%98%E3%83%B3%E3%82%B7%E3%83%A5,http://commons.wikimedia.org/wiki/Special:FilePath/Theodor%20W%20Haensch.jpg,男性,1941-10-30T00:00:00Z,,ドイツ
http://www.wikidata.org/entity/Q131487,カール・ギェレルプ,1917,ノーベル文学賞,https://en.wikipedia.org/wiki/Karl_Adolph_Gjellerup,https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%AE%E3%82%A7%E3%83%AC%E3%83%AB%E3%83%97,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Gjellerup.jpg,男性,1857-06-02T00:00:00Z,1919-10-11T00:00:00Z,デンマーク王国
http://www.wikidata.org/entity/Q219718,ジョージ・エミール・パラーデ,1974,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/George_Emil_Palade,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%B8%E3%83%BB%E3%82%A8%E3%83%9F%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%91%E3%83%A9%E3%83%BC%E3%83%87,http://commons.wikimedia.org/wiki/Special:FilePath/RO033-16.jpg,男性,1912-11-19T00:00:00Z,2008-10-07T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q104607,アンドリュー・フィールディング・ハクスリー,1963,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Andrew_Huxley,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%B3%E3%83%89%E3%83%AA%E3%83%A5%E3%83%BC%E3%83%BB%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0%E3%83%BB%E3%83%8F%E3%82%AF%E3%82%B9%E3%83%AA%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Andrew%20Fielding%20Huxley%20nobel.jpg,男性,1917-11-22T00:00:00Z,2012-05-30T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q130975,ロバート・ミリカン,1923,ノーベル物理学賞,https://en.wikipedia.org/wiki/Robert_Andrews_Millikan,https://ja.wikipedia.org/wiki/%E3%83%AD%E3%83%90%E3%83%BC%E3%83%88%E3%83%BB%E3%83%9F%E3%83%AA%E3%82%AB%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Andrews%20Millikan%201920s.jpg,男性,1868-03-22T00:00:00Z,1953-12-19T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q179777,ハロルド・ユーリー,1934,ノーベル化学賞,https://en.wikipedia.org/wiki/Harold_Urey,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%AD%E3%83%AB%E3%83%89%E3%83%BB%E3%83%A6%E3%83%BC%E3%83%AA%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Harold%20Urey.jpg,男性,1893-04-29T00:00:00Z,1981-01-05T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q206455,クレイグ・メロー,2006,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Craig_Mello,https://ja.wikipedia.org/wiki/%E3%82%AF%E3%83%AC%E3%82%A4%E3%82%B0%E3%83%BB%E3%83%A1%E3%83%AD%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Craig%20Mello%2001.JPG,男性,1960-10-18T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q132701,デレック・ウォルコット,1992,ノーベル文学賞,https://en.wikipedia.org/wiki/Derek_Walcott,https://ja.wikipedia.org/wiki/%E3%83%87%E3%83%AC%E3%83%83%E3%82%AF%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%AB%E3%82%B3%E3%83%83%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/Derek%20Walcott.jpg,男性,1930-01-23T00:00:00Z,2017-03-17T00:00:00Z,セントルシア
http://www.wikidata.org/entity/Q70554,エミール・フィッシャー,1902,ノーベル化学賞,https://en.wikipedia.org/wiki/Emil_Fischer,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%9F%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%95%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A3%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Hermann%20Emil%20Fischer%20c1895.jpg,男性,1852-10-09T00:00:00Z,1919-07-15T00:00:00Z,ドイツ帝国
http://www.wikidata.org/entity/Q102379,ポール・バーグ,1980,ノーベル化学賞,https://en.wikipedia.org/wiki/Paul_Berg,https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%90%E3%83%BC%E3%82%B0,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Berg%20in%201980.jpg,男性,1926-06-30T00:00:00Z,2023-02-15T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q216324,ヨハネス・フィビゲル,1926,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Johannes_Fibiger,https://ja.wikipedia.org/wiki/%E3%83%A8%E3%83%8F%E3%83%8D%E3%82%B9%E3%83%BB%E3%83%95%E3%82%A3%E3%83%93%E3%82%B2%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/J%20Fibiger.jpg,男性,1867-04-23T00:00:00Z,1928-01-30T00:00:00Z,デンマーク王国
http://www.wikidata.org/entity/Q206390,ジョン・ホール,2005,ノーベル物理学賞,https://en.wikipedia.org/wiki/John_L._Hall,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BB%E3%83%9B%E3%83%BC%E3%83%AB_(%E7%89%A9%E7%90%86%E5%AD%A6%E8%80%85),http://commons.wikimedia.org/wiki/Special:FilePath/John%20L.%20Hall.jpg,男性,1934-08-21T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q184563,朝永振一郎,1965,ノーベル物理学賞,https://en.wikipedia.org/wiki/Shin%27ichir%C5%8D_Tomonaga,https://ja.wikipedia.org/wiki/%E6%9C%9D%E6%B0%B8%E6%8C%AF%E4%B8%80%E9%83%8E,http://commons.wikimedia.org/wiki/Special:FilePath/Tomonaga.jpg,男性,1906-03-31T00:00:00Z,1979-07-08T00:00:00Z,日本
http://www.wikidata.org/entity/Q211940,リチャード・アクセル,2004,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Richard_Axel,https://ja.wikipedia.org/wiki/%E3%83%AA%E3%83%81%E3%83%A3%E3%83%BC%E3%83%89%E3%83%BB%E3%82%A2%E3%82%AF%E3%82%BB%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Professor%20Richard%20Axel%20ForMemRS.jpg,男性,1946-07-02T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q102483,ヤロスラフ・サイフェルト,1984,ノーベル文学賞,https://en.wikipedia.org/wiki/Jaroslav_Seifert,https://ja.wikipedia.org/wiki/%E3%83%A4%E3%83%AD%E3%82%B9%E3%83%A9%E3%83%95%E3%83%BB%E3%82%B5%E3%82%A4%E3%83%95%E3%82%A7%E3%83%AB%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/Jaroslav%20Seifert%201981%20foto%20Hana%20Hamplov%C3%A1.jpg,男性,1901-09-23T00:00:00Z,1986-01-10T00:00:00Z,チェコスロバキア
http://www.wikidata.org/entity/Q76425,エミール・アドルフ・フォン・ベーリング,1901,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Emil_von_Behring,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%9F%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%A2%E3%83%89%E3%83%AB%E3%83%95%E3%83%BB%E3%83%95%E3%82%A9%E3%83%B3%E3%83%BB%E3%83%99%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0,http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Behring%201896%20Neapel.jpg,男性,1854-03-15T00:00:00Z,1917-03-31T00:00:00Z,プロイセン王国
http://www.wikidata.org/entity/Q106756,ジェームズ・サムナー,1946,ノーベル化学賞,https://en.wikipedia.org/wiki/James_B._Sumner,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%82%A7%E3%83%BC%E3%83%A0%E3%82%BA%E3%83%BB%E3%82%B5%E3%83%A0%E3%83%8A%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Batcheller%20Sumner.jpg,男性,1887-11-19T00:00:00Z,1955-08-12T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q106471,リチャード・ヘック,2010,ノーベル化学賞,https://en.wikipedia.org/wiki/Richard_F._Heck,https://ja.wikipedia.org/wiki/%E3%83%AA%E3%83%81%E3%83%A3%E3%83%BC%E3%83%89%E3%83%BB%E3%83%98%E3%83%83%E3%82%AF,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20Fred%20Heck%20cropped.jpg,男性,1931-08-15T00:00:00Z,2015-10-09T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q131721,ヨハネス・ファン・デル・ワールス,1910,ノーベル物理学賞,https://en.wikipedia.org/wiki/Johannes_Diderik_van_der_Waals,https://ja.wikipedia.org/wiki/%E3%83%A8%E3%83%8F%E3%83%8D%E3%82%B9%E3%83%BB%E3%83%95%E3%82%A1%E3%83%B3%E3%83%BB%E3%83%87%E3%83%AB%E3%83%BB%E3%83%AF%E3%83%BC%E3%83%AB%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20der%20Waals.jpg,男性,1837-11-23T00:00:00Z,1923-03-08T00:00:00Z,オランダ王国
